area_m2,lat,lon,price_usd
60.0,19.524143,-99.160149,38235.294117647056
60.0,19.440935,-99.188522,232352.9411764706
53.0,19.519199,-99.151759,35294.117647058825
80.0,19.443903,-99.171681,58549.0
75.0,19.392349,-99.07093,64705.882352941175
107.0,19.417364,-99.159454,352941.17647058825
55.0,19.445743,-99.174986,42528.58823529412
80.0,19.446873,-99.158503,60211.76470588235
130.0,19.494455,-99.127874,176176.4705882353
96.0,19.400349,-99.095037,88235.29411764706
53.0,19.331932,-99.246689,188235.29411764705
65.0,19.392425,-99.140582,105882.35294117648
85.0,19.2963742,-99.1186279,73529.41176470589
64.0,19.390062,-99.192293,105882.35294117648
60.0,19.386385,-99.142736,49324.82352941176
83.0,19.305561,-99.171219,187529.41176470587
50.0,19.404661,-99.133858,88235.29411764706
50.0,19.410307,-99.065399,48235.294117647056
62.0,19.39365,-99.14769,170509.17647058822
60.0,19.328833,-99.133163,119117.64705882352
85.0,19.457982,-99.19269,49764.705882352944
120.0,19.417364,-99.159454,117647.05882352941
80.0,19.391579,-99.182986,49869.294117647056
60.0,19.452473,-99.168346,65505.882352941175
96.0,19.35631752,-99.28826141,238235.29411764705
100.0,19.395268,-99.175265,367647.0588235294
75.0,19.391819,-99.188639,145265.76470588235
100.0,19.396504,-99.174624,152941.17647058822
50.0,,,29176.470588235294
110.0,19.381729,-99.164986,200000.0
70.0,19.387209,-99.222038,109294.11764705883
120.0,19.390748,-99.158695,147058.82352941178
80.0,19.448187,-99.161176,37941.17647058824
74.0,19.396705,-99.181902,96852.94117647059
70.0,19.379802,-99.111326,35264.705882352944
60.0,19.501818,-99.116044,39167.05882352941
78.0,19.322523,-99.141464,167647.0588235294
80.0,19.370042,-99.191442,140000.0
90.0,,,103912.94117647059
67.0,19.3653,-99.148217,71176.4705882353
60.0,19.386852,-99.194748,40529.41176470588
96.0,19.391557,-99.180725,58823.529411764706
58.0,19.386852,-99.194748,74117.64705882352
144.0,19.382986,-99.241837,351764.70588235295
74.0,,,42323.470588235294
60.0,19.383078,-99.185903,80106.11764705883
58.0,19.386852,-99.194748,95294.11764705883
65.0,19.364891,-99.148384,118147.05882352941
65.0,19.36269,-99.150565,74117.64705882352
80.0,19.385027,-99.223488,37647.05882352941
60.0,19.334265,-99.205021,47529.41176470588
109.0,19.41498,-99.177444,329411.76470588235
102.0,19.502632,-99.20617,73529.41176470589
85.0,19.401819,-99.184615,81235.29411764706
95.0,19.3628631,-99.1739857,226470.58823529413
80.0,19.431757,-99.161922,123921.58823529411
66.0,19.458968,-99.152898,24705.882352941175
100.0,19.432901,-99.213075,258182.35294117648
60.0,19.486021,-99.118413,53835.294117647056
70.0,,,74882.35294117648
114.0,19.381729,-99.164986,316364.70588235295
50.0,19.41275,-99.126007,40070.82352941176
56.0,19.39365,-99.14769,215984.9411764706
63.0,19.417923,-99.148384,86135.29411764706
55.0,19.422817,-99.058911,30687.647058823528
125.0,19.385472,-99.256456,235705.88235294117
120.0,19.367931,-99.170262,134117.64705882352
80.0,19.35782,-99.149406,94117.64705882352
73.0,19.364891,-99.148384,150452.9411764706
65.0,19.365917,-99.196977,44705.882352941175
60.0,19.405298,-99.164986,71490.17647058824
83.0,,,219705.88235294117
61.0,19.3200381,-99.082512,57647.05882352941
60.0,19.3736979,-99.1933122,165823.5294117647
90.0,19.306092,-99.113431,61673.529411764706
105.0,19.39516,-99.168487,317647.0588235294
65.0,,,111764.70588235294
60.0,19.311038,-99.101601,22941.176470588234
59.0,19.4558491807,-99.2046815157,47058.82352941176
95.0,19.414261,-99.104118,147058.82352941178
60.0,19.377811,-99.197508,91176.4705882353
65.0,19.3865940087,-99.1936147213,96764.70588235294
60.0,19.328243,-99.077778,38235.294117647056
57.0,19.328392,-99.087854,51352.94117647059
100.0,19.2963762,-99.1781383,292941.17647058825
54.0,19.342083,-99.0532159,38888.23529411765
60.0,19.4327514,-99.1517197,129411.76470588235
80.0,,,141176.4705882353
55.0,19.439253,-99.163605,98823.5294117647
101.0,19.381691,-99.158135,70610.58823529411
58.0,,,103965.58823529411
88.0,19.516777,-99.160149,70588.23529411765
90.0,19.42196,-99.174559,108725.11764705883
70.0,19.372724,-99.137094,44529.41176470588
120.0,19.4195256,-99.162549,352941.17647058825
60.0,19.457982,-99.19269,49764.705882352944
130.0,,,241176.4705882353
65.0,19.3794059,-99.1591446,123705.88235294117
91.0,19.4503249,-99.1351802,88235.29411764706
59.0,19.523798,-99.155941,40411.76470588235
81.0,19.362511,-99.166374,180676.4705882353
70.0,19.335364,-99.024154,37411.76470588235
137.0,19.3302564,-99.2575527,350000.0
97.0,19.400249,-99.177444,220588.23529411765
54.0,19.500817,-99.184177,48823.529411764706
115.0,19.4024797,-99.1565217,268235.29411764705
95.0,19.394358,-99.177444,170588.23529411765
63.0,19.2990233,-99.0436467,91684.70588235294
70.0,19.336994,-99.162355,71341.88235294117
130.0,19.419271,-99.154018,108823.5294117647
70.0,19.36243,-99.176957,45294.117647058825
58.0,19.506042,-99.153915,117647.05882352941
69.0,19.329989,-99.085524,40764.705882352944
111.0,19.3753973563,-99.1734831344,379411.76470588235
80.0,19.3499358,-99.2906864,182352.9411764706
68.0,19.461349,-99.149071,33452.705882352944
60.0,19.387868,-99.142256,44705.882352941175
50.0,19.443592,-99.121407,38176.470588235294
125.0,19.392978,-99.1760298,357000.0
125.0,19.3737616972,-99.1773503087,205294.11764705883
81.0,,,161935.29411764705
73.0,,,333764.70588235295
102.0,19.333154,-99.241137,258823.5294117647
135.0,23.634501,-102.552788,377058.82352941175
52.0,,,24705.882352941175
70.0,19.366996,-99.191824,44396.470588235294
80.0,,,70588.23529411765
63.0,19.394358,-99.177444,187705.88235294117
75.0,,,53699.58823529412
65.0,19.366901,-99.297272,121600.0
107.0,19.368475,-99.17952,188235.29411764705
120.0,19.384533,-99.183172,211764.70588235295
64.0,19.386852,-99.194748,129022.5294117647
58.0,19.370822,-99.105239,40000.0
70.0,19.366302,-99.193367,135974.70588235295
60.0,19.443178,-99.144234,47647.05882352941
60.0,19.3703924,-99.1249413,27647.058823529413
70.0,19.475187,-99.175019,55006.529411764706
60.0,19.402944,-99.199727,63594.117647058825
90.0,19.391819,-99.188639,80000.0
74.0,19.39365,-99.14769,173335.29411764705
65.0,19.446829,-99.159454,182058.82352941178
75.0,19.39942,-99.141673,68805.35294117648
60.0,19.399375,-99.149986,59352.94117647059
50.0,19.455243,-99.184091,39019.58823529412
60.0,19.400623,-99.14173,62352.94117647059
50.0,19.28008,-99.217066,54295.94117647059
62.0,19.3847719,-99.1664667,105882.35294117648
133.0,19.3036292,-99.2239303,364705.8823529412
90.0,19.431629,-99.162762,147294.11764705883
85.0,19.391922,-99.151466,192941.17647058822
70.0,19.3845952529,-99.1984791771,135294.11764705883
67.0,19.493185,-99.205755,43529.41176470588
65.0,19.439946,-99.099697,78823.5294117647
70.0,19.379765,-99.150386,63568.58823529412
111.0,19.374796,-99.1522,275223.5294117647
77.0,19.49551,-99.201675,39764.705882352944
70.0,19.35944,-99.217652,39782.35294117647
60.0,19.382649,-99.143384,49324.82352941176
80.0,19.487856,-99.0909786,48235.294117647056
69.0,19.289772,-99.05598,29411.764705882353
104.0,19.302422,-99.230829,116000.0
64.0,19.386852,-99.194748,129022.5294117647
51.0,19.452689,-99.117987,64705.882352941175
56.0,19.392349,-99.07093,50000.0
87.0,19.348122,-99.125716,97000.0
51.0,19.473415,-99.143539,76882.35294117648
52.0,19.392349,-99.07093,68705.88235294117
93.0,19.387579,-99.170353,122941.17647058824
75.0,19.455894,-99.18355,39607.82352941176
60.0,19.414009,-99.142481,39962.705882352944
65.0,19.474655,-99.189277,50588.23529411765
51.0,19.342083,-99.0532159,25575.0
56.0,19.525082,-99.144372,39388.23529411765
100.0,19.395268,-99.175265,367647.0588235294
75.0,19.4302678,-99.1373136,57352.94117647059
130.0,,,271170.5882352941
90.0,19.446852,-99.154461,56894.117647058825
120.0,19.366901,-99.297272,197647.0588235294
78.0,19.3499358,-99.2906864,188235.29411764705
80.0,19.396593,-99.133163,57025.705882352944
79.0,19.309208,-99.171906,126470.58823529411
84.0,19.40012,-99.1532,104941.17647058824
60.0,19.328669,-99.070529,38235.294117647056
91.0,19.336195,-99.23692,101294.11764705883
65.0,19.346609,-99.072311,67647.05882352941
66.0,19.336195,-99.23692,109411.76470588235
72.0,19.3776513,-99.1284592,117647.05882352941
70.0,19.305984,-99.127341,119823.5294117647
113.0,19.421006,-99.168362,101568.58823529411
71.0,19.52589,-99.151703,54205.882352941175
55.0,19.372684,-99.183678,158823.5294117647
63.0,19.322154,-99.134395,123529.41176470589
61.0,19.376392,-99.192439,58823.529411764706
72.0,19.442791,-99.124128,38235.294117647056
66.0,19.38499,-99.227853,55686.294117647056
70.0,19.371534,-99.150542,137941.17647058822
55.0,19.439253,-99.163605,98823.5294117647
94.0,,,54117.64705882353
70.0,19.377033,-99.129878,54294.117647058825
87.0,19.436516,-99.173988,290905.8823529412
104.0,19.371132,-99.173156,108549.0
90.0,19.307951,-99.134178,129889.41176470589
79.0,,,67058.82352941176
70.0,19.387245,-99.147388,138235.29411764705
68.0,19.453691,-99.180039,58823.529411764706
145.0,19.420166,-99.220367,24705.882352941175
51.0,19.392349,-99.07093,49305.470588235294
110.0,19.3445052,-99.2738167,376470.5882352941
106.0,19.350054,-99.123476,169411.76470588235
90.0,19.380953,-99.245651,43588.23529411765
110.0,19.389067,-99.162824,94305.88235294117
96.0,19.39229,-99.182018,77058.82352941176
56.0,19.444584,-99.174675,101529.41176470589
69.0,19.374473,-99.142868,144823.5294117647
65.0,19.456941,-99.156312,28823.529411764706
90.0,19.358675,-99.273838,252941.17647058822
60.0,19.307417,-99.125191,30366.764705882353
55.0,19.313175,-99.115,66352.94117647059
80.0,19.39365,-99.14769,169941.17647058822
50.0,19.440147,-99.172286,56241.64705882353
55.0,19.517644,-99.138753,35342.35294117647
65.0,19.45337,-99.181695,138235.29411764705
113.0,19.383364,-99.168089,144745.0588235294
85.0,19.347664,-99.125001,94900.0
62.0,19.4306069,-99.0949899,131418.9411764706
70.0,19.401819,-99.184615,87647.05882352941
58.0,,,103965.58823529411
80.0,19.481886,-99.112749,73105.88235294117
100.0,19.398511,-99.136721,88235.29411764706
90.0,19.400785,-99.147419,105882.35294117648
90.0,19.38828,-99.195529,30082.352941176472
141.0,19.386296,-99.090987,205882.35294117648
60.0,19.365533,-99.1923,46729.41176470588
59.0,19.47963,-99.093286,70000.0
55.0,19.375412,-99.144234,79411.76470588235
75.0,19.486385,-99.181492,32352.941176470587
62.0,19.455159,-99.200508,56470.58823529412
80.0,23.634501,-102.552788,192233.17647058822
70.0,19.441809,-99.156423,59705.882352941175
70.0,19.443903,-99.171681,58549.0
65.0,19.333901,-99.240356,95647.05882352941
126.0,19.391074,-99.165737,179411.76470588235
100.0,19.358023,-99.171387,176470.58823529413
90.0,19.453036,-99.15556,52486.23529411765
70.0,19.49662,-99.185876,52588.23529411765
130.0,19.327168,-99.224525,332352.9411764706
100.0,19.380644,-99.179176,182352.9411764706
60.0,19.462598,-99.131469,37058.82352941176
80.0,19.469769,-99.157379,161470.58823529413
80.0,19.410412,-99.098521,62176.470588235294
55.0,19.365533,-99.1923,44690.58823529412
95.0,19.365766,-99.263112,201176.4705882353
80.0,19.35944,-99.217652,40370.58823529412
83.0,19.342083,-99.0532159,58685.0
100.0,19.368058,-99.218337,94705.88235294117
63.0,19.3012,-99.116511,48235.294117647056
50.0,,,34705.882352941175
92.0,19.270821,-99.152303,160827.29411764705
55.0,19.374704,-99.1404,45294.117647058825
93.0,19.358585,-99.185753,251711.76470588235
80.0,19.427072,-99.166079,107058.82352941176
80.0,19.469769,-99.157379,161470.58823529413
79.0,19.4594892,-99.1221422,37723.529411764706
103.0,19.36269,-99.150565,74117.64705882352
100.0,19.366078,-99.141746,148235.29411764705
82.0,19.3018442,-99.140989,146470.58823529413
55.0,19.387868,-99.142256,44117.64705882353
120.0,19.403561,-99.156308,276470.5882352941
70.0,19.395835,-99.135191,86470.58823529411
108.0,,,202941.17647058822
53.0,19.459691,-99.155801,52941.17647058824
60.0,23.634501,-102.552788,98823.5294117647
100.0,19.439687,-99.182971,320588.23529411765
80.0,19.4809432,-99.1274918,132352.9411764706
50.0,19.41084,-99.120408,43436.35294117647
125.0,19.3349552,-99.2233579,229411.76470588235
55.0,19.428622,-99.14602,53921.58823529412
130.0,,,25462.823529411766
90.0,19.281423,-99.141801,54086.58823529412
70.0,19.363542,-99.224084,52352.94117647059
70.0,19.43895,-99.161234,40588.23529411765
70.0,19.440943,-99.09249,88235.29411764706
57.0,19.342083,-99.0532159,32615.0
95.0,19.39912,-99.141464,68805.35294117648
125.0,19.334955,-99.223358,222941.17647058822
128.0,19.399399,-99.138033,194117.64705882352
96.0,19.421903,-99.166654,235294.11764705883
70.0,19.456941,-99.156312,28823.529411764706
98.0,19.418578,-99.17134,111941.17647058824
60.0,19.415143,-99.14685,60352.94117647059
53.0,19.382059,-99.2156059,135294.11764705883
62.0,19.4126915168,-99.1277845949,50882.35294117647
79.0,,,158952.9411764706
130.0,19.394358,-99.177444,370588.23529411765
60.0,19.36461,-99.14455,105882.35294117648
113.0,19.420936,-99.168425,101568.58823529411
55.0,19.439253,-99.163605,92941.17647058824
105.0,19.422225,-99.167137,83764.70588235294
70.0,19.448187,-99.161176,43341.17647058824
84.0,19.287598,-99.14769,172841.35294117648
71.0,19.421989,-99.110763,58823.529411764706
85.0,19.430141,-99.172536,125686.23529411765
55.0,19.439253,-99.163605,98823.5294117647
77.0,19.39912,-99.141464,164705.88235294117
80.0,19.3499358,-99.2906864,182352.9411764706
50.0,19.334868,-99.060641,36745.117647058825
90.0,19.401312,-99.173525,77254.88235294117
137.0,19.275206,-99.218292,364705.8823529412
133.0,19.375644,-99.163019,341176.4705882353
98.0,19.3680133,-99.1621111,227823.5294117647
86.0,19.381729,-99.164986,100000.0
107.0,19.374796,-99.1522,293497.0588235294
83.0,19.33923,-99.218987,223529.41176470587
65.0,19.444584,-99.174675,38235.294117647056
80.0,19.48888,-99.179278,57380.05882352941
85.0,19.394628,-99.143842,82352.94117647059
65.0,19.376456,-99.145563,64458.82352941176
54.0,19.4285813,-99.0609099,41176.470588235294
120.0,19.5029542,-99.122192,147058.82352941178
80.0,23.634501,-102.552788,139411.76470588235
65.0,19.38855,-99.055877,28852.352941176472
75.0,19.394628,-99.143842,82352.94117647059
95.0,19.394358,-99.177444,176470.58823529413
91.0,19.336195,-99.23692,101294.11764705883
70.0,19.41263,-99.155464,78941.17647058824
61.0,19.2990233,-99.0436467,60461.58823529412
69.0,19.396538,-99.141249,82352.94117647059
108.0,19.390031,-99.174182,234117.64705882352
74.0,19.377651,-99.128459,105882.35294117648
107.0,19.378533,-99.187561,88676.4705882353
85.0,19.368544,-99.163605,214705.88235294117
58.0,19.283605,-99.19472,25705.882352941175
65.0,19.395097,-99.150424,59350.17647058824
144.0,19.3447,-99.212753,364705.8823529412
95.0,19.370046,-99.146155,88235.29411764706
60.0,19.36461,-99.14455,110000.0
104.0,19.371132,-99.173156,108549.0
129.0,19.390748,-99.158695,129411.76470588235
70.0,19.384037,-99.140704,173529.41176470587
70.0,19.490177,-99.205132,38882.35294117647
87.0,,,347058.82352941175
70.0,19.384955,-99.227837,56862.705882352944
120.0,19.367931,-99.170262,133529.41176470587
120.0,19.405298,-99.164986,371411.76470588235
51.0,19.473415,-99.143539,76882.35294117648
70.0,19.3934821,-99.137825,114705.88235294117
110.0,19.432657,-99.177444,235294.11764705883
80.0,19.388662,-99.147988,98039.23529411765
120.0,19.356062,-99.191978,273058.82352941175
83.0,19.305561,-99.171219,187529.41176470587
96.0,19.41498,-99.177444,319117.64705882355
59.0,19.524143,-99.160149,17996.470588235294
76.0,19.429183,-99.139946,43470.58823529412
55.0,19.451685,-99.157107,42382.35294117647
70.0,19.416376,-99.157502,72666.64705882352
105.0,19.404442,-99.162688,84352.94117647059
97.0,19.430141,-99.172536,116470.58823529411
65.0,19.446829,-99.159454,182058.82352941178
59.0,,,156215.29411764705
60.0,19.396705,-99.181902,86564.70588235294
136.0,23.634501,-102.552788,185294.11764705883
100.0,19.368925,-99.17846,264705.8823529412
80.0,19.328705,-99.164986,54588.23529411765
80.0,19.3499358,-99.2906864,182352.9411764706
78.0,,,168400.0
95.0,19.440569,-99.177506,56235.294117647056
98.0,19.380937,-99.179545,164705.88235294117
59.0,19.490054,-99.093551,38235.294117647056
84.0,,,264705.8823529412
50.0,19.486053,-99.109844,24988.235294117647
70.0,19.368823,-99.224603,62392.117647058825
65.0,19.453854,-99.193979,40023.529411764706
75.0,19.457982,-99.19269,53235.294117647056
80.0,19.357504,-99.234987,49531.58823529412
61.0,19.27362,-99.155521,54673.05882352941
60.0,19.395097,-99.150424,59350.17647058824
63.0,,,21058.823529411766
80.0,19.39912,-99.141464,158823.5294117647
90.0,19.365766,-99.263112,201176.4705882353
56.0,19.392349,-99.07093,50000.0
60.0,19.365584,-99.192475,44690.58823529412
60.0,19.451919,-99.131919,43647.05882352941
150.0,19.360389,-99.157155,138074.4705882353
80.0,19.42116,-99.161997,103823.5294117647
70.0,19.304502,-99.123118,53235.294117647056
80.0,19.365843,-99.149901,65470.705882352944
56.0,19.456993,-99.118637,54764.705882352944
137.0,19.275206,-99.218292,364705.8823529412
60.0,19.369859,-99.135812,30000.0
86.0,19.381729,-99.164986,170588.23529411765
60.0,19.383799,-99.10155,33015.882352941175
118.0,19.381729,-99.164986,284009.17647058825
70.0,19.36269,-99.150565,74117.64705882352
70.0,19.450342,-99.126058,31764.70588235294
75.0,19.363254,-99.174611,90705.88235294117
83.0,19.341894,-99.224525,156370.58823529413
105.0,19.441727,-99.201396,279529.4117647059
70.0,,,31588.235294117647
65.0,19.461662,-99.190926,34705.882352941175
107.0,19.385989,-99.186285,88676.4705882353
52.0,19.469681,-99.086136,67647.05882352941
96.0,19.341894,-99.224525,191000.0
90.0,19.397956,-99.146058,205470.58823529413
53.0,,,52352.94117647059
90.0,19.449216,-99.175596,46666.64705882353
75.0,,,66453.23529411765
111.0,19.360543,-99.207879,381705.8823529412
75.0,19.444538,-99.162752,36588.23529411765
90.0,19.494455,-99.127874,176176.4705882353
90.0,,,90000.0
70.0,19.366448,-99.21224,49531.58823529412
85.0,19.391953,-99.108269,111764.70588235294
65.0,19.472155,-99.161186,104411.76470588235
125.0,19.377836,-99.222906,258823.5294117647
55.0,19.460913,-99.12858,17647.058823529413
74.0,19.394073,-99.153915,190217.64705882352
90.0,19.410444,-99.173667,119960.82352941176
50.0,19.468775,-99.115636,67290.76470588235
98.0,19.394358,-99.177444,298547.0588235294
70.0,19.365843,-99.149901,85882.35294117648
89.0,19.318989,-99.094437,147058.82352941178
70.0,19.455944,-99.211803,51019.58823529412
60.0,19.396705,-99.181902,92776.4705882353
98.0,19.418578,-99.17134,111352.94117647059
71.0,19.49551,-99.201675,62784.294117647056
84.0,19.40012,-99.1532,104941.17647058824
70.0,19.408179,-99.148713,24705.882352941175
70.0,19.363542,-99.224084,52352.94117647059
70.0,19.374721,-99.140098,87058.82352941176
90.0,19.3701781,-99.1893281,188235.29411764705
120.0,19.376589,-99.153107,288235.29411764705
